"","state","horizon","target_end_date","reference_date","target","output_type","output_type_id","value","location"
"297","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,41,"01"
"298","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,49,"01"
"299","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,57,"01"
"300","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,63,"01"
"301","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,44,"01"
"302","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,53,"01"
"303","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,60,"01"
"304","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,68,"01"
"305","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,47,"01"
"306","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,56,"01"
"307","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,64,"01"
"308","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,72,"01"
"309","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,49,"01"
"310","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,59,"01"
"311","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,67,"01"
"312","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,75,"01"
"313","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,52,"01"
"314","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,62,"01"
"315","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,71,"01"
"316","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,79,"01"
"317","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,54,"01"
"318","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,65,"01"
"319","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,74,"01"
"320","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,83,"01"
"321","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,57,"01"
"322","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,68,"01"
"323","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,77,"01"
"324","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,87,"01"
"325","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,59,"01"
"326","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,71,"01"
"327","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,81,"01"
"328","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,90,"01"
"329","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,62,"01"
"330","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,74,"01"
"331","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,84,"01"
"332","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,94,"01"
"333","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,65,"01"
"334","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,77,"01"
"335","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,88,"01"
"336","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,99,"01"
"337","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,68,"01"
"338","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,81,"01"
"339","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,92,"01"
"340","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,103,"01"
"341","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,71,"01"
"342","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,85,"01"
"343","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,97,"01"
"344","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,108,"01"
"345","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,75,"01"
"346","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,90,"01"
"347","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,102,"01"
"348","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,114,"01"
"349","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,80,"01"
"350","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,95,"01"
"351","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,109,"01"
"352","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,121,"01"
"353","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,86,"01"
"354","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,103,"01"
"355","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,117,"01"
"356","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,131,"01"
"357","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,96,"01"
"358","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,114,"01"
"359","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,130,"01"
"360","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,145,"01"
"361","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,105,"01"
"362","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,125,"01"
"363","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,142,"01"
"364","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,159,"01"
"365","AL",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,116,"01"
"366","AL",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,138,"01"
"367","AL",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,157,"01"
"368","AL",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,176,"01"
"369","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,4,"05"
"370","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,8,"05"
"371","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,12,"05"
"372","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,16,"05"
"373","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,5,"05"
"374","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,10,"05"
"375","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,15,"05"
"376","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,19,"05"
"377","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,6,"05"
"378","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,11,"05"
"379","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,17,"05"
"380","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,22,"05"
"381","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,7,"05"
"382","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,14,"05"
"383","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,20,"05"
"384","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,26,"05"
"385","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,8,"05"
"386","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,15,"05"
"387","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,22,"05"
"388","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,28,"05"
"389","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,9,"05"
"390","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,16,"05"
"391","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,24,"05"
"392","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,31,"05"
"393","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,10,"05"
"394","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,18,"05"
"395","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,25,"05"
"396","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,33,"05"
"397","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,11,"05"
"398","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,19,"05"
"399","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,27,"05"
"400","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,35,"05"
"401","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,12,"05"
"402","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,20,"05"
"403","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,28,"05"
"404","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,36,"05"
"405","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,12,"05"
"406","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,21,"05"
"407","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,30,"05"
"408","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,38,"05"
"409","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,13,"05"
"410","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,22,"05"
"411","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,31,"05"
"412","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,40,"05"
"413","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,14,"05"
"414","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,23,"05"
"415","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,32,"05"
"416","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,41,"05"
"417","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,14,"05"
"418","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,24,"05"
"419","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,34,"05"
"420","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,43,"05"
"421","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,15,"05"
"422","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,25,"05"
"423","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,35,"05"
"424","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,45,"05"
"425","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,16,"05"
"426","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,26,"05"
"427","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,37,"05"
"428","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,47,"05"
"429","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,17,"05"
"430","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,28,"05"
"431","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,39,"05"
"432","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,49,"05"
"433","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,18,"05"
"434","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,29,"05"
"435","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,41,"05"
"436","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,52,"05"
"437","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,19,"05"
"438","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,31,"05"
"439","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,43,"05"
"440","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,54,"05"
"441","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,20,"05"
"442","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,33,"05"
"443","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,45,"05"
"444","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,57,"05"
"445","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,22,"05"
"446","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,35,"05"
"447","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,49,"05"
"448","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,62,"05"
"449","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,24,"05"
"450","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,39,"05"
"451","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,54,"05"
"452","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,68,"05"
"453","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,27,"05"
"454","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,43,"05"
"455","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,59,"05"
"456","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,74,"05"
"457","AR",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,30,"05"
"458","AR",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,47,"05"
"459","AR",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,65,"05"
"460","AR",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,82,"05"
"461","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,218,"04"
"462","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,241,"04"
"463","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,254,"04"
"464","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,259,"04"
"465","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,259,"04"
"466","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,286,"04"
"467","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,302,"04"
"468","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,308,"04"
"469","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,299,"04"
"470","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,330,"04"
"471","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,348,"04"
"472","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,355,"04"
"473","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,350,"04"
"474","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,386,"04"
"475","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,408,"04"
"476","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,415,"04"
"477","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,387,"04"
"478","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,427,"04"
"479","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,451,"04"
"480","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,459,"04"
"481","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,419,"04"
"482","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,462,"04"
"483","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,488,"04"
"484","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,497,"04"
"485","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,447,"04"
"486","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,493,"04"
"487","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,521,"04"
"488","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,531,"04"
"489","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,474,"04"
"490","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,523,"04"
"491","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,552,"04"
"492","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,562,"04"
"493","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,500,"04"
"494","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,551,"04"
"495","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.35,582,"04"
"496","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.35,593,"04"
"497","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.4,525,"04"
"498","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.4,579,"04"
"499","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.4,612,"04"
"500","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.4,623,"04"
"501","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.45,550,"04"
"502","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.45,607,"04"
"503","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.45,641,"04"
"504","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.45,653,"04"
"505","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.5,576,"04"
"506","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.5,635,"04"
"507","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.5,671,"04"
"508","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.5,683,"04"
"509","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.55,602,"04"
"510","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.55,664,"04"
"511","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.55,702,"04"
"512","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.55,714,"04"
"513","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.6,630,"04"
"514","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.6,695,"04"
"515","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.6,734,"04"
"516","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.6,747,"04"
"517","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.65,659,"04"
"518","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.65,727,"04"
"519","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.65,768,"04"
"520","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.65,782,"04"
"521","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.7,691,"04"
"522","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.7,762,"04"
"523","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.7,805,"04"
"524","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.7,820,"04"
"525","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.75,727,"04"
"526","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.75,802,"04"
"527","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.75,847,"04"
"528","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.75,862,"04"
"529","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.8,768,"04"
"530","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.8,847,"04"
"531","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.8,894,"04"
"532","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.8,910,"04"
"533","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.85,817,"04"
"534","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.85,902,"04"
"535","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.85,952,"04"
"536","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.85,969,"04"
"537","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.9,883,"04"
"538","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.9,974,"04"
"539","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.9,1028,"04"
"540","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.9,1047,"04"
"541","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.95,986,"04"
"542","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.95,1087,"04"
"543","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.95,1148,"04"
"544","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.95,1169,"04"
"545","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.975,1081,"04"
"546","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.975,1192,"04"
"547","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.975,1259,"04"
"548","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.975,1281,"04"
"549","AZ",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.99,1199,"04"
"550","AZ",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.99,1322,"04"
"551","AZ",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.99,1396,"04"
"552","AZ",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.99,1421,"04"
"553","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.01,241,"06"
"554","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.01,295,"06"
"555","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.01,353,"06"
"556","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.01,406,"06"
"557","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.025,274,"06"
"558","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.025,335,"06"
"559","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.025,401,"06"
"560","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.025,462,"06"
"561","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.05,305,"06"
"562","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.05,373,"06"
"563","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.05,446,"06"
"564","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.05,514,"06"
"565","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.1,344,"06"
"566","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.1,420,"06"
"567","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.1,502,"06"
"568","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.1,578,"06"
"569","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.15,372,"06"
"570","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.15,453,"06"
"571","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.15,543,"06"
"572","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.15,624,"06"
"573","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.2,395,"06"
"574","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.2,482,"06"
"575","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.2,576,"06"
"576","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.2,663,"06"
"577","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.25,416,"06"
"578","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.25,507,"06"
"579","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.25,606,"06"
"580","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.25,697,"06"
"581","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.3,435,"06"
"582","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.3,530,"06"
"583","CA",2,2024-12-14,2024-11-30,"wk inc flu hosp","quantile",0.3,634,"06"
"584","CA",3,2024-12-21,2024-11-30,"wk inc flu hosp","quantile",0.3,729,"06"
"585","CA",0,2024-11-30,2024-11-30,"wk inc flu hosp","quantile",0.35,453,"06"
"586","CA",1,2024-12-07,2024-11-30,"wk inc flu hosp","quantile",0.35,552,"06"
